Archivo,Profesor,Grupo,Materia,Horas_Semana,Dia,Hora_Inicio,Hora_Fin,Bloque_Horario,Salon,Tipo_Salon,Piso,Es_Invalido,Es_Primer_Semestre
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Jueves,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Viernes,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Lunes,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Martes,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Miercoles,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Jueves,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Viernes,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Lunes,15:16,15:17,1516,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Martes,15:16,15:17,1516,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Miercoles,15:16,15:17,1516,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Jueves,15:16,15:17,1516,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,16:17,16:18,1617,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,16:17,16:18,1617,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,16:17,16:18,1617,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,16:17,16:18,1617,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,16:17,16:18,1617,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,17:18,17:19,1718,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,17:18,17:19,1718,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,17:18,17:19,1718,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,17:18,17:19,1718,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,17:18,17:19,1718,LCG1,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Lunes,18:19,18:20,1819,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Martes,18:19,18:20,1819,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Miercoles,18:19,18:20,1819,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Jueves,18:19,18:20,1819,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Lunes,09:10,09:11,0910,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Miercoles,09:10,09:11,0910,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Jueves,09:10,09:11,0910,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Viernes,09:10,09:11,0910,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Lunes,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Martes,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Miercoles,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Jueves,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Lunes,11:12,11:13,1112,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Martes,11:12,11:13,1112,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Miercoles,11:12,11:13,1112,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Jueves,11:12,11:13,1112,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Viernes,11:12,11:13,1112,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Lunes,12:13,12:14,1213,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Martes,12:13,12:14,1213,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Miercoles,12:13,12:14,1213,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Jueves,12:13,12:14,1213,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,13:14,13:15,1314,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,13:14,13:15,1314,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,13:14,13:15,1314,LCG1,Laboratorio,Primer Piso,0,1
